Base,ClimateID, WeatherID,jday,date,Hour,Srad,temperature,rain,wind,RH,CO2
BARC,BARC,FSP,247,09/04/2005,3,0,17.9,0,1.19,86.5,379
BARC,BARC,FSP,247,09/04/2005,4,0,17.7,0,0.89,86.1,379
BARC,BARC,FSP,247,09/04/2005,5,0,16.5,0,0.037,91,379
BARC,BARC,FSP,247,09/04/2005,6,0.0351,14.5,0,0.26,99.9,379
BARC,BARC,FSP,247,09/04/2005,7,0.36,16.5,0,0.15,97.6,379
BARC,BARC,FSP,247,09/04/2005,8,1.1565,20.7,0,2.05,81.3,379
BARC,BARC,FSP,247,09/04/2005,9,1.8117,22.7,0,2.33,76,379
BARC,BARC,FSP,247,09/04/2005,10,2.3562,24.3,0,1.77,70.9,379
BARC,BARC,FSP,247,09/04/2005,11,2.8521,25.9,0,1.77,63.9,379
BARC,BARC,FSP,247,09/04/2005,12,1.6506,25.5,0,2.43,61.8,379
BARC,BARC,FSP,247,09/04/2005,13,2.9529,26.7,0,1.7,52.7,379
BARC,BARC,FSP,247,09/04/2005,14,1.7352,26.4,0,2.42,54.5,379
BARC,BARC,FSP,247,09/04/2005,15,1.944,27.1,0,2.42,51.2,379
BARC,BARC,FSP,247,09/04/2005,16,1.7919,27.4,0,2.62,49.7,379
BARC,BARC,FSP,247,09/04/2005,17,0.8928,26.5,0,2.19,51.1,379
BARC,BARC,FSP,247,09/04/2005,18,0.5463,25.6,0,2.4,53.2,379
BARC,BARC,FSP,247,09/04/2005,19,0.0342,23,0,1.24,63.5,379
BARC,BARC,FSP,247,09/04/2005,20,0,20,0,0.11,78.1,379
BARC,BARC,FSP,247,09/04/2005,21,0,17.8,0,0,90.8,379
BARC,BARC,FSP,247,09/04/2005,22,0,16.3,0,0,98.8,379
BARC,BARC,FSP,247,09/04/2005,23,0,15.5,0,0,102,379
BARC,BARC,FSP,248,09/05/2005,0,0,15,0,0,102.375,379
BARC,BARC,FSP,248,09/05/2005,1,0,16.6,0,0.79,95.25,379
BARC,BARC,FSP,248,09/05/2005,2,0,18.4,0,1.55,86.8,379
BARC,BARC,FSP,248,09/05/2005,3,0,17.9,0,1.23,88.3,379
BARC,BARC,FSP,248,09/05/2005,4,0,17,0,0.68,91.5,379
BARC,BARC,FSP,248,09/05/2005,5,0,16.5,0,0.85,92.9,379
BARC,BARC,FSP,248,09/05/2005,6,0.0243,16.3,0,0.54,93.8,379
BARC,BARC,FSP,248,09/05/2005,7,0.3465,17.3,0,0.54,91.9,379
BARC,BARC,FSP,248,09/05/2005,8,1.0557,20.3,0,1.6,82.7,379
BARC,BARC,FSP,248,09/05/2005,9,1.7883,22.6,0,2.34,79.4,379
BARC,BARC,FSP,248,09/05/2005,10,2.3283,24.1,0,2.39,77.8,379
BARC,BARC,FSP,248,09/05/2005,11,2.7162,25.1,0,2.19,74,379
BARC,BARC,FSP,248,09/05/2005,12,2.9493,26,0,2.65,66.6,379
BARC,BARC,FSP,248,09/05/2005,13,3.1221,27,0,2.78,59,379
BARC,BARC,FSP,248,09/05/2005,14,2.1843,26.7,0,2.74,55.8,379
BARC,BARC,FSP,248,09/05/2005,15,2.169,27,0,2.36,58.1,379
BARC,BARC,FSP,248,09/05/2005,16,1.8252,27,0,2.68,58.1,379
BARC,BARC,FSP,248,09/05/2005,17,1.1736,26.3,0,2.53,60.9,379
BARC,BARC,FSP,248,09/05/2005,18,0.4806,24.9,0,1.73,69.9,379
BARC,BARC,FSP,248,09/05/2005,19,0.0243,22.2,0,0.41,82,379
BARC,BARC,FSP,248,09/05/2005,20,0,19.6,0,0,93.9,379
BARC,BARC,FSP,248,09/05/2005,21,0,18.2,0,0,100,379
BARC,BARC,FSP,248,09/05/2005,22,0,17.2,0,0,103,379
BARC,BARC,FSP,248,09/05/2005,23,0,16.5,0,0,104,379
BARC,BARC,FSP,249,09/06/2005,0,0,15.9,0,0.15,104,379
BARC,BARC,FSP,249,09/06/2005,1,0,14.8,0,0,105,379
BARC,BARC,FSP,249,09/06/2005,2,0,14.4,0,0,105,379
BARC,BARC,FSP,249,09/06/2005,3,0,13.9,0,0,105,379
BARC,BARC,FSP,249,09/06/2005,4,0,13.6,0,0,106,379
BARC,BARC,FSP,249,09/06/2005,5,0,13.2,0,0,106,379
BARC,BARC,FSP,249,09/06/2005,6,0.0279,12.9,0,0,106,379
BARC,BARC,FSP,249,09/06/2005,7,0.3042,15.1,0,0.13,106,379
BARC,BARC,FSP,249,09/06/2005,8,1.0953,19.4,0,2.41,98,379
BARC,BARC,FSP,249,09/06/2005,9,1.5309,21.3,0,2.59,89.2,379
BARC,BARC,FSP,249,09/06/2005,10,1.8,22.4,0,2.47,82.6,379
BARC,BARC,FSP,249,09/06/2005,11,2.0331,23.1,0,3.01,75.6,379
BARC,BARC,FSP,249,09/06/2005,12,2.8098,24.1,0,2.83,69.4375,379
BARC,BARC,FSP,249,09/06/2005,13,2.1834,24.3,0,2.43,69.3,379
BARC,BARC,FSP,249,09/06/2005,14,1.9449,24.6,0,2.22,66.9,379
BARC,BARC,FSP,249,09/06/2005,15,2.3886,25.6,0,2.11,62.8,379
BARC,BARC,FSP,249,09/06/2005,16,1.8423,25.375,0,2.21,62.4,379
BARC,BARC,FSP,249,09/06/2005,17,1.1817,24.9,0,2.11,65.3,379
BARC,BARC,FSP,249,09/06/2005,18,0.4707,24,0,1.12,70.8,379
BARC,BARC,FSP,249,09/06/2005,19,0.0216,20.8,0,0.067,85.6,379
BARC,BARC,FSP,249,09/06/2005,20,0,17.9,0,0,98.1,379
BARC,BARC,FSP,249,09/06/2005,21,0,16.4,0,0.051,101,379
BARC,BARC,FSP,249,09/06/2005,22,0,16.2,0,0.72,101,379
BARC,BARC,FSP,249,09/06/2005,23,0,15.5,0,0,102,379
BARC,BARC,FSP,250,09/07/2005,0,0,14.5,0,0.013,104,379
BARC,BARC,FSP,250,09/07/2005,1,0,13.8,0,0,105,379
BARC,BARC,FSP,250,09/07/2005,2,0,13.4,0,0,105,379
BARC,BARC,FSP,250,09/07/2005,3,0,12.7,0,0,106,379
BARC,BARC,FSP,250,09/07/2005,4,0,12,0,0.035,106,379
BARC,BARC,FSP,250,09/07/2005,5,0,11.4,0,0,105.75,379
BARC,BARC,FSP,250,09/07/2005,6,0.0243,11.1,0,0,106,379
BARC,BARC,FSP,250,09/07/2005,7,0.3042,13.1,0,0,106,379
BARC,BARC,FSP,250,09/07/2005,8,1.1367,17.7,0,1.2,100.875,379
BARC,BARC,FSP,250,09/07/2005,9,1.8234,20.5,0,2.25,87.2,379
BARC,BARC,FSP,250,09/07/2005,10,2.3841,22,0,1.77,78.4,379
BARC,BARC,FSP,250,09/07/2005,11,2.7837,23.1,0,1.42,69.8,379
BARC,BARC,FSP,250,09/07/2005,12,2.9808,24.2,0,1.38,62,379
BARC,BARC,FSP,250,09/07/2005,13,2.9952,25.1,0,1.53,56.1,379
BARC,BARC,FSP,250,09/07/2005,14,2.8008,25.7,0,1.53,53.1,379
BARC,BARC,FSP,250,09/07/2005,15,2.448,26.1,0,1.61,47.3,379
BARC,BARC,FSP,250,09/07/2005,16,1.9044,26,0,1.71,44.7,379
BARC,BARC,FSP,250,09/07/2005,17,1.2204,25.3,0,1.65,50.2,379
BARC,BARC,FSP,250,09/07/2005,18,0.4968,23.8,0,1.28,61.4,379
BARC,BARC,FSP,250,09/07/2005,19,0.0189,19.9,0,0.11,82.3,379
BARC,BARC,FSP,250,09/07/2005,20,0,16.5,0,0.043,95.9,379
BARC,BARC,FSP,250,09/07/2005,21,0,15,0,0,101,379
BARC,BARC,FSP,250,09/07/2005,22,0,14.1,0,0.023,103,379
BARC,BARC,FSP,250,09/07/2005,23,0,13.3,0,0,104,379
BARC,BARC,FSP,251,09/08/2005,0,0,12.7,0,0,104.75,379
BARC,BARC,FSP,251,09/08/2005,1,0,12.1,0,0,105,379
BARC,BARC,FSP,251,09/08/2005,2,0,11.5,0,0.11,105,379
BARC,BARC,FSP,251,09/08/2005,3,0,11.1,0,0.16,105.5,379
BARC,BARC,FSP,251,09/08/2005,4,0,10.8,0,0,105.625,379
BARC,BARC,FSP,251,09/08/2005,5,0,10.2,0,0,106,379
BARC,BARC,FSP,251,09/08/2005,6,0.0189,10,0,0,106,379
BARC,BARC,FSP,251,09/08/2005,7,0.3735,12.1,0,0,105,379
BARC,BARC,FSP,251,09/08/2005,8,1.1628,16.4,0,0.0052,100,379
BARC,BARC,FSP,251,09/08/2005,9,1.8261,21.6875,0,0.29,84,379
BARC,BARC,FSP,251,09/08/2005,10,2.3778,24.6,0,0.54,62.9,379
BARC,BARC,FSP,251,09/08/2005,11,2.754,25.8,0,1.15,52.2,379
BARC,BARC,FSP,251,09/08/2005,12,2.9808,26.8,0,0.94,46.3,379
BARC,BARC,FSP,251,09/08/2005,13,2.9682,27.5,0,1,45.7,379
BARC,BARC,FSP,251,09/08/2005,14,2.7279,28.1,0,1.48,45.1,379
BARC,BARC,FSP,251,09/08/2005,15,2.3724,28.8,0,1.24,40.2,379
BARC,BARC,FSP,251,09/08/2005,16,1.8612,29.1,0,1.68,32.5,379
BARC,BARC,FSP,251,09/08/2005,17,1.188,28.9,0,1.19,30.9,379
BARC,BARC,FSP,251,09/08/2005,18,0.4446,26.7,0,0.5,51.1,379
BARC,BARC,FSP,251,09/08/2005,19,0.0144,21.8,0,0.93,78.7,379
BARC,BARC,FSP,251,09/08/2005,20,0,18.6,0,0.24,91.9,379
BARC,BARC,FSP,251,09/08/2005,21,0,17.1,0,0,99.1,379
BARC,BARC,FSP,251,09/08/2005,22,0,15.9,0,0.036,102.5,379
BARC,BARC,FSP,251,09/08/2005,23,0,15.2,0,0.056,103,379
BARC,BARC,FSP,252,09/09/2005,0,0,14.6,0,0,104,379
BARC,BARC,FSP,252,09/09/2005,1,0,14.2,0,0,105,379
BARC,BARC,FSP,252,09/09/2005,2,0,13.7,0,0,105,379
BARC,BARC,FSP,252,09/09/2005,3,0,13.5,0,0.049,106,379
BARC,BARC,FSP,252,09/09/2005,4,0,13.4,0,0,106,379
BARC,BARC,FSP,252,09/09/2005,5,0,13.2,0,0,106,379
BARC,BARC,FSP,252,09/09/2005,6,0.0189,13.1,0,0,106,379
BARC,BARC,FSP,252,09/09/2005,7,0.2592,14.1,0,0,106,379
BARC,BARC,FSP,252,09/09/2005,8,0.8964,17.6,0,0.01,103.5,379
BARC,BARC,FSP,252,09/09/2005,9,1.1007,22.2,0,0,84.6,379
BARC,BARC,FSP,252,09/09/2005,10,1.4355,24.9,0,0.6,74.5,379
BARC,BARC,FSP,252,09/09/2005,11,1.6641,26.3,0,0.89,68.1,379
BARC,BARC,FSP,252,09/09/2005,12,2.6775,27.3,0,1.33,65.7,379
BARC,BARC,FSP,252,09/09/2005,13,2.2122,27.8,0,2.78,62.8,379
BARC,BARC,FSP,252,09/09/2005,14,2.4885,28.5,0,2.36,61.7,379
BARC,BARC,FSP,252,09/09/2005,15,2.1843,29.1,0,1.84,60.4,379
BARC,BARC,FSP,252,09/09/2005,16,1.2438,28.4,0,2.13,62.3,379
BARC,BARC,FSP,252,09/09/2005,17,0.6993,28,0,1.61,62.8,379
BARC,BARC,FSP,252,09/09/2005,18,0.2691,26.8,0,1.16,70.2,379
BARC,BARC,FSP,252,09/09/2005,19,0.0081,23.3,0,0.0025,87.2,379
BARC,BARC,FSP,252,09/09/2005,20,0,20.7,0,0,98,379
BARC,BARC,FSP,252,09/09/2005,21,0,19.3,0,0,102,379
BARC,BARC,FSP,252,09/09/2005,22,0,18.4,0,0.053,104,379
BARC,BARC,FSP,252,09/09/2005,23,0,17.8,0,0,105,379
BARC,BARC,FSP,253,09/10/2005,0,0,17.2,0,0.081,105,379
BARC,BARC,FSP,253,09/10/2005,1,0,16.7,0,0.092,105,379
BARC,BARC,FSP,253,09/10/2005,2,0,16.4,0,0.0075,105,379
BARC,BARC,FSP,253,09/10/2005,3,0,16.2,0,0.026,106,379
BARC,BARC,FSP,253,09/10/2005,4,0,15.7,0,0,106,379
BARC,BARC,FSP,253,09/10/2005,5,0,15.6,0,0,106,379
BARC,BARC,FSP,253,09/10/2005,6,0.0216,15.9,0,0.047,105.75,379
BARC,BARC,FSP,253,09/10/2005,7,0.1827,17.4,0,0.032,105.75,379
BARC,BARC,FSP,253,09/10/2005,8,0.7758,20,0,0.76,105.625,379
BARC,BARC,FSP,253,09/10/2005,9,1.2816,22.3,0,1.53,98.4,379
BARC,BARC,FSP,253,09/10/2005,10,1.9791,23.9,0,1.27,89.1,379
BARC,BARC,FSP,253,09/10/2005,11,1.9278,25,0,1.25,83.8,379
BARC,BARC,FSP,253,09/10/2005,12,2.1456,25.8,0,1.53,77.3,379
BARC,BARC,FSP,253,09/10/2005,13,2.4975,26.7,0,1.46,67.5,379
BARC,BARC,FSP,253,09/10/2005,14,2.2203,27.4,0,1.61,63.1,379
BARC,BARC,FSP,253,09/10/2005,15,1.6668,27.1,0,1.54,62.6,379
BARC,BARC,FSP,253,09/10/2005,16,1.0863,27,0,1.46,63,379
BARC,BARC,FSP,253,09/10/2005,17,0.4311,25.8,0,0.61,71.5,379
BARC,BARC,FSP,253,09/10/2005,18,0.1962,24.2,0,0.033,83,379
BARC,BARC,FSP,253,09/10/2005,19,0.0108,21.1,0,0.01,95.6,379
BARC,BARC,FSP,253,09/10/2005,20,0,18.9,0,0.02,98.625,379
BARC,BARC,FSP,253,09/10/2005,21,0,17.8,0,0,101,379
BARC,BARC,FSP,253,09/10/2005,22,0,16.9,0,0.089,102,379
BARC,BARC,FSP,253,09/10/2005,23,0,16.1,0,0.28,103,379
BARC,BARC,FSP,254,09/11/2005,0,0,15.8,0,0.12,102,379
BARC,BARC,FSP,254,09/11/2005,1,0,14.9,0,0.048,104,379
BARC,BARC,FSP,254,09/11/2005,2,0,14.4,0,0.14,105,379
BARC,BARC,FSP,254,09/11/2005,3,0,13.9,0,0.078,105,379
BARC,BARC,FSP,254,09/11/2005,4,0,13.6,0,0.027,105,379
BARC,BARC,FSP,254,09/11/2005,5,0,13.1,0,0.0075,105,379
BARC,BARC,FSP,254,09/11/2005,6,0.0198,12.7,0,0,106,379
BARC,BARC,FSP,254,09/11/2005,7,0.3582,14,0,0,105,379
BARC,BARC,FSP,254,09/11/2005,8,1.0278,18,0,0.3,99.375,379
BARC,BARC,FSP,254,09/11/2005,9,1.6866,21.2,0,1.35,87.6,379
BARC,BARC,FSP,254,09/11/2005,10,2.2473,22.9,0,1.6,85.1,379
BARC,BARC,FSP,254,09/11/2005,11,2.6919,24.8,0,1.13,75.5,379
BARC,BARC,FSP,254,09/11/2005,12,2.79,25.7,0,0.99,68.1,379
BARC,BARC,FSP,254,09/11/2005,13,2.8476,26.7,0,0.88,60.1,379
BARC,BARC,FSP,254,09/11/2005,14,2.5614,27,0,1.36,61.2,379
BARC,BARC,FSP,254,09/11/2005,15,2.2464,26.9,0,1.92,61.7,379
BARC,BARC,FSP,254,09/11/2005,16,1.7154,26.6,0,2.29,58.6,379
BARC,BARC,FSP,254,09/11/2005,17,1.0467,25.9,0,1.94,56.2,379
BARC,BARC,FSP,254,09/11/2005,18,0.3519,24.3,0,0.77,65.1,379
BARC,BARC,FSP,254,09/11/2005,19,0.009,21,0,0,83.7,379
BARC,BARC,FSP,254,09/11/2005,20,0,18.5,0,0,94.9,379
BARC,BARC,FSP,254,09/11/2005,21,0,17.2,0,0,99.8,379
BARC,BARC,FSP,254,09/11/2005,22,0,17.1,0,0,99.7,379
BARC,BARC,FSP,254,09/11/2005,23,0,16.2,0,0,102,379
BARC,BARC,FSP,255,09/12/2005,0,0,15.3,0,0,104,379
BARC,BARC,FSP,255,09/12/2005,1,0,14.8,0,0,104,379
BARC,BARC,FSP,255,09/12/2005,2,0,14.2,0,0,105,379
BARC,BARC,FSP,255,09/12/2005,3,0,13.5,0,0,105,379
BARC,BARC,FSP,255,09/12/2005,4,0,13.1,0,0,105,379
BARC,BARC,FSP,255,09/12/2005,5,0,12.8,0,0,106,379
BARC,BARC,FSP,255,09/12/2005,6,0.0171,12.4,0,0,106,379
BARC,BARC,FSP,255,09/12/2005,7,0.3231,13.8,0,0,105,379
BARC,BARC,FSP,255,09/12/2005,8,0.9855,18.5,0,0.033,101,379
BARC,BARC,FSP,255,09/12/2005,9,1.6938,22.2,0,0.73,82.7,379
BARC,BARC,FSP,255,09/12/2005,10,2.2194,24.2,0,1.3,74.7,379
BARC,BARC,FSP,255,09/12/2005,11,2.6091,25.8,0,1.33,66,379
BARC,BARC,FSP,255,09/12/2005,12,2.8323,27.4,0,1.05,59.1,379
BARC,BARC,FSP,255,09/12/2005,13,2.8359,28.6,0,1.14,53.4,379
BARC,BARC,FSP,255,09/12/2005,14,2.6316,29.3,0,1.14,49,379
BARC,BARC,FSP,255,09/12/2005,15,2.2257,30.2,0,0.82,45.3,379
BARC,BARC,FSP,255,09/12/2005,16,1.6902,30.4,0,0.74,45,379
BARC,BARC,FSP,255,09/12/2005,17,1.0251,30.4,0,0.65,44.7,379
BARC,BARC,FSP,255,09/12/2005,18,0.3429,27.2,0,0.82,65.6,379
BARC,BARC,FSP,255,09/12/2005,19,0.0081,23.6,0,0.9,83.7,379
BARC,BARC,FSP,255,09/12/2005,20,0,20.5,0,0.01,94.6,379
BARC,BARC,FSP,255,09/12/2005,21,0,18.7,0,0,101,379
BARC,BARC,FSP,255,09/12/2005,22,0,17.4,0,0,103,379
BARC,BARC,FSP,255,09/12/2005,23,0,16.5625,0,0,105,379
BARC,BARC,FSP,256,09/13/2005,0,0,15.5,0,0.021,105,379
BARC,BARC,FSP,256,09/13/2005,1,0,14.9,0,0,105,379
BARC,BARC,FSP,256,09/13/2005,2,0,14.2,0,0,106,379
BARC,BARC,FSP,256,09/13/2005,3,0,13.8,0,0,106,379
BARC,BARC,FSP,256,09/13/2005,4,0,13.3,0,0,106,379
BARC,BARC,FSP,256,09/13/2005,5,0,13.1,0,0,106,379
BARC,BARC,FSP,256,09/13/2005,6,0.0144,12.7,0,0,106,379
BARC,BARC,FSP,256,09/13/2005,7,0.3267,13.8,0,0,106,379
BARC,BARC,FSP,256,09/13/2005,8,1.0521,18,0,0,104,379
BARC,BARC,FSP,256,09/13/2005,9,1.7028,23.2,0,0.1,84.5,379
BARC,BARC,FSP,256,09/13/2005,10,2.2374,27,0,0.34,66.3,379
BARC,BARC,FSP,256,09/13/2005,11,2.6469,28.5,0,0.85,50.6,379
BARC,BARC,FSP,256,09/13/2005,12,2.8368,29.6,0,1,48.4,379
BARC,BARC,FSP,256,09/13/2005,13,2.817,30.2,0,1.43,45.9,379
BARC,BARC,FSP,256,09/13/2005,14,2.5938,31.3,0,0.93,42,379
BARC,BARC,FSP,256,09/13/2005,15,2.1159,31.2,0,1.95,45.9,379
BARC,BARC,FSP,256,09/13/2005,16,1.5993,30.5,0,2.64,48.9,379
BARC,BARC,FSP,256,09/13/2005,17,0.9729,29.1,0,2.4,55.4,379
BARC,BARC,FSP,256,09/13/2005,18,0.3042,27,0,1.93,62,379
BARC,BARC,FSP,256,09/13/2005,19,0.0063,23.5,0,0.04,74.6,379
BARC,BARC,FSP,256,09/13/2005,20,0,19.9,0,0.18,90.1,379
BARC,BARC,FSP,256,09/13/2005,21,0,19.1,0,0.0077,94.4,379
BARC,BARC,FSP,256,09/13/2005,22,0,18.1,0,0.0025,99.375,379
BARC,BARC,FSP,256,09/13/2005,23,0,17.9,0,0,102,379
BARC,BARC,FSP,257,09/14/2005,0,0,17.8,0,0,103,379
BARC,BARC,FSP,257,09/14/2005,1,0,19,0,0.016,104,379
BARC,BARC,FSP,257,09/14/2005,2,0,22.8,0,1.44,103.125,379
BARC,BARC,FSP,257,09/14/2005,3,0,22.4,0,0,103,379
BARC,BARC,FSP,257,09/14/2005,4,0,22.1,0,0.032,104,379
BARC,BARC,FSP,257,09/14/2005,5,0,21.7,0,0.042,104,379
BARC,BARC,FSP,257,09/14/2005,6,0.018,21.3,0,0,105,379
BARC,BARC,FSP,257,09/14/2005,7,0.2331,21.6,0,0,105.5,379
BARC,BARC,FSP,257,09/14/2005,8,0.3852,23.1,0,0.36,104.625,379
BARC,BARC,FSP,257,09/14/2005,9,0.6075,24.5,0,1.08,101,379
BARC,BARC,FSP,257,09/14/2005,10,1.2384,26,0,0.85,97.3,379
BARC,BARC,FSP,257,09/14/2005,11,1.8432,27.6,0,1.49,89.7,379
BARC,BARC,FSP,257,09/14/2005,12,1.5948,28.3,0,1.73,85.1,379
BARC,BARC,FSP,257,09/14/2005,13,1.5912,28.8,0,2.49,81.1,379
BARC,BARC,FSP,257,09/14/2005,14,1.5507,29.2,0,2.71,77.2,379
BARC,BARC,FSP,257,09/14/2005,15,1.2303,29,0,2.48,79.5,379
BARC,BARC,FSP,257,09/14/2005,16,1.0233,28.7,0,2.47,82.2,379
BARC,BARC,FSP,257,09/14/2005,17,0.5184,28,0,2.4,82.4,379
BARC,BARC,FSP,257,09/14/2005,18,0.1566,26.9,0,2.13,86.3,379
BARC,BARC,FSP,257,09/14/2005,19,0.0072,25.7,0,1.82,91.7,379
BARC,BARC,FSP,257,09/14/2005,20,0,24.5,0,0.5,96.875,379
BARC,BARC,FSP,257,09/14/2005,21,0,23,0,0.29,102,379
BARC,BARC,FSP,257,09/14/2005,22,0,22.1,0,0.14,104,379
BARC,BARC,FSP,257,09/14/2005,23,0,21.5,0,0,105,379
BARC,BARC,FSP,258,09/15/2005,0,0,21.3,0,0,105,379
BARC,BARC,FSP,258,09/15/2005,1,0,21.5,0,0,105,379
BARC,BARC,FSP,258,09/15/2005,2,0,21.5,0,0.38,106,379
BARC,BARC,FSP,258,09/15/2005,3,0,22.9,0,1.23,106,379
BARC,BARC,FSP,258,09/15/2005,4,0,23.3,0,0.95,105.375,379
BARC,BARC,FSP,258,09/15/2005,5,0,23.4,0,1,105,379
BARC,BARC,FSP,258,09/15/2005,6,0.0063,22.6,0,0.3,105,379
BARC,BARC,FSP,258,09/15/2005,7,0.1719,23.1,0,0.51,105.25,379
BARC,BARC,FSP,258,09/15/2005,8,0.8127,24.6,0,1.53,101,379
BARC,BARC,FSP,258,09/15/2005,9,1.6281,26.5,0,2.08,92.7,379
BARC,BARC,FSP,258,09/15/2005,10,1.179,27,0,2.21,89.8,379
BARC,BARC,FSP,258,09/15/2005,11,2.4903,28.2,0,2.85,86.6,379
BARC,BARC,FSP,258,09/15/2005,12,2.4372,28.8,0,2.71,83.8,379
BARC,BARC,FSP,258,09/15/2005,13,2.3985,29.9,0,1.88,77.5,379
BARC,BARC,FSP,258,09/15/2005,14,1.9629,30.6,0,1.66,72.2,379
BARC,BARC,FSP,258,09/15/2005,15,1.6524,30.9,0,1.62,67.7,379
BARC,BARC,FSP,258,09/15/2005,16,1.5777,31.1,0,2.02,66.1,379
BARC,BARC,FSP,258,09/15/2005,17,0.8766,30.7,0,1.67,65.8,379
BARC,BARC,FSP,258,09/15/2005,18,0.2331,29.1,0,1.36,73,379
BARC,BARC,FSP,258,09/15/2005,19,0.0036,26.3,0,0.8,87.1,379
BARC,BARC,FSP,258,09/15/2005,20,0,24.5625,0,0,95.25,379
BARC,BARC,FSP,258,09/15/2005,21,0,23.4,0,0.11,100,379
BARC,BARC,FSP,258,09/15/2005,22,0,22.5,0,0,103,379
BARC,BARC,FSP,258,09/15/2005,23,0,21.9,0,0,104.125,379
BARC,BARC,FSP,259,09/16/2005,0,0,21.4,0,0,104.75,379
BARC,BARC,FSP,259,09/16/2005,1,0,21,0,0,105,379
BARC,BARC,FSP,259,09/16/2005,2,0,21.3,0,0.059,106,379
BARC,BARC,FSP,259,09/16/2005,3,0,22.2,0,0.11,106,379
BARC,BARC,FSP,259,09/16/2005,4,0,22,0,0.38,106,379
BARC,BARC,FSP,259,09/16/2005,5,0,22.7,0,0.96,106,379
BARC,BARC,FSP,259,09/16/2005,6,0.0081,22.3,0,0.67,106,379
BARC,BARC,FSP,259,09/16/2005,7,0.189,22.2,0,0.16,106,379
BARC,BARC,FSP,259,09/16/2005,8,0.675,24,0,1.35,103,379
BARC,BARC,FSP,259,09/16/2005,9,1.2366,25.4,0,1.84,95.8,379
BARC,BARC,FSP,259,09/16/2005,10,2.1951,27.2,0,1.8,86.375,379
BARC,BARC,FSP,259,09/16/2005,11,2.1213,28.4,0,1.74,80.4,379
BARC,BARC,FSP,259,09/16/2005,12,2.7288,29.2,0,2.19,75.4,379
BARC,BARC,FSP,259,09/16/2005,13,2.6433,29.8,0,1.9,73.6,379
BARC,BARC,FSP,259,09/16/2005,14,2.3616,30.3,0,2.18,71.5,379
BARC,BARC,FSP,259,09/16/2005,15,1.6083,30.3,0,1.98,69.7,379
BARC,BARC,FSP,259,09/16/2005,16,1.0215,29.8,0,2.05,72.5,379
BARC,BARC,FSP,259,09/16/2005,17,0.639,29.3,0,1.54,74.7,379
BARC,BARC,FSP,259,09/16/2005,18,0.0981,27.9,0,0.33,80.6,379
BARC,BARC,FSP,259,09/16/2005,19,0.0009,25.6,0,0.36,91.2,379
BARC,BARC,FSP,259,09/16/2005,20,0,25,0,0,93.1,379
BARC,BARC,FSP,259,09/16/2005,21,0,24.5,0,0.054,95.8,379
BARC,BARC,FSP,259,09/16/2005,22,0,24.1,0,0.13,97.3,379
BARC,BARC,FSP,259,09/16/2005,23,0,24.125,0,1.01,97.125,379
BARC,BARC,FSP,260,09/17/2005,0,0,23.9,0,0.034,98.3,379
BARC,BARC,FSP,260,09/17/2005,1,0,22.9,0,0,102,379
BARC,BARC,FSP,260,09/17/2005,2,0,22.3,0,0,103,379
BARC,BARC,FSP,260,09/17/2005,3,0,21.9,0,0.025,104,379
BARC,BARC,FSP,260,09/17/2005,4,0,22.3,0,0.038,101,379
BARC,BARC,FSP,260,09/17/2005,5,0,21.8,0,0.11,100,379
BARC,BARC,FSP,260,09/17/2005,6,0.0126,20.3,0,0.1,104,379
BARC,BARC,FSP,260,09/17/2005,7,0.36,20.9,0,0,104,379
BARC,BARC,FSP,260,09/17/2005,8,0.6786,23.7,0,0.46,93.9,379
BARC,BARC,FSP,260,09/17/2005,9,1.1718,25.8,0,2.33,84.1,379
BARC,BARC,FSP,260,09/17/2005,10,2.0592,27.9,0,3.66,75.7,379
BARC,BARC,FSP,260,09/17/2005,11,2.4111,28.9,0,3.79,69.9,379
BARC,BARC,FSP,260,09/17/2005,12,2.547,29.6,0,3.11,65.7,379
BARC,BARC,FSP,260,09/17/2005,13,2.0664,29.8,0,3.17,62.8,379
BARC,BARC,FSP,260,09/17/2005,14,1.6542,29.9,0,2.97,61.3,379
BARC,BARC,FSP,260,09/17/2005,15,1.6443,30.1,0,2.68,60.3,379
BARC,BARC,FSP,260,09/17/2005,16,0.9576,29.8,0,1.76,60.2,379
BARC,BARC,FSP,260,09/17/2005,17,0.2934,29.2,0,0.92,60.9,379
BARC,BARC,FSP,260,09/17/2005,18,0.1566,27.5,0,0.18,74.1,379
BARC,BARC,FSP,260,09/17/2005,19,0.0027,25.6,0,0.32,82.625,379
BARC,BARC,FSP,260,09/17/2005,20,0,23.9,0,0.29,87.2,379
BARC,BARC,FSP,260,09/17/2005,21,0,25.3,0,1.39,80.6,379
BARC,BARC,FSP,260,09/17/2005,22,0,24.5,0,1.76,82.1,379
BARC,BARC,FSP,260,09/17/2005,23,0,23.3,0,0.63,85.9,379
BARC,BARC,FSP,261,09/18/2005,0,0,22.1,0,0.53,91.625,379
BARC,BARC,FSP,261,09/18/2005,1,0,21.4,0,0.2,94.3,379
BARC,BARC,FSP,261,09/18/2005,2,0,20,0,0.17,99.3,379
BARC,BARC,FSP,261,09/18/2005,3,0,18.9,0,0.062,103,379
BARC,BARC,FSP,261,09/18/2005,4,0,17.9,0,0.15,103.875,379
